	Topic	Word	P
2894	96	خط	0.00903553981333971
2895	96	فرکانس	0.008568448014557362
2896	96	تاریک	0.008270739577710629
2897	96	گرین	0.008137090131640434
2898	96	خطوط	0.007546904031187296
2899	96	سیلیکون	0.0074838316068053246
2900	96	حذف	0.007468187250196934
2901	96	چندلایه	0.0073228394612669945
2902	96	محیط	0.007288631983101368
2903	96	دما	0.007090103346854448
2904	96	زمین	0.007048848085105419
2905	96	بررسی	0.0068452549166977406
2906	96	پرشدگی	0.006822054740041494
2907	96	کلیدی	0.006700422149151564
2908	96	دست	0.006558340508490801
2909	96	سراسری	0.006541220471262932
2910	97	نظرات	0.02984032593667507
2911	97	ولتاژ	0.02244785614311695
2912	97	کلیدی	0.02219977229833603
2913	97	جنبه	0.015404483303427696
2914	97	DC	0.01530163548886776
2915	97	کلمات	0.015133502893149853
2916	97	استحصالگر	0.01444194559007883
2917	97	مدل	0.013523208908736706
2918	97	کاوی	0.010664713568985462
2919	97	شناسایی	0.010082288645207882
2920	97	مبتنی	0.009889504872262478
2921	97	ورودی	0.009819752536714077
2922	97	بیشینه	0.009622680023312569
2923	97	کنترلی	0.009602408856153488
2924	97	مبدل	0.009557406418025494
2925	97	واژه‌های	0.009349602274596691
2926	97	گرمایی	0.00911119394004345
2927	97	فارسی	0.00905627105385065
2928	97	اندازه	0.008667027577757835
2929	97	ولت	0.008663451299071312
2930	97	طراحی	0.0081915482878685
2931	97	مولد	0.007993707433342934
2932	97	انرژی	0.007789439521729946
2933	97	استحصال	0.007704547606408596
2934	97	Boost	0.007704547606408596
2935	97	بازده	0.00763463880866766
2936	97	انتخاب	0.006878511514514685
2937	97	کلمه	0.006742097903043032
2938	97	تعبیه	0.006742095109075308
2939	97	ترموالکتریک	0.006742067169398069
2940	98	نویزفاز	0.013443962670862675
2941	98	گراف	0.013260122388601303
2942	98	تکنیک	0.012008336372673512
2943	98	اطلاعات	0.011092699132859707
2944	98	تزویج	0.01052379235625267
2945	98	دنباله	0.008269472047686577
2946	98	شبکه‌های	0.008269461803138256
2947	98	دی	0.007956990040838718
2948	98	امضای	0.007893707603216171
2949	98	سولفاید	0.007658891845494509
2950	98	شکل‌دهی	0.007518032565712929
2951	98	نقطه	0.007503948174417019
2952	98	کاهش	0.00725109688937664
2953	98	مسیریابی	0.007142314687371254
2954	98	بازپیکربندی	0.007142078131437302
2955	98	سیستم	0.006990718189626932
2956	98	پیکربندی	0.006908633280545473
2957	98	نور	0.0068028089590370655
2958	98	نامتجانس	0.0067665791139006615
2959	98	ضریب	0.0060126641765236855
2960	98	کلیدی	0.0060097589157521725
2961	98	نظریه	0.005967273376882076
2962	98	تابع	0.005687760654836893
2963	98	کار	0.005680923815816641
2964	98	کاربران	0.005639414768666029
2965	98	اجتماعی	0.005619041156023741
2966	98	توجه	0.005585632286965847
2967	98	پردازش	0.005266777705401182
2968	98	طبیعی	0.005266370717436075
2969	98	مدل	0.005263718776404858
2970	99	کیفیت	0.022953763604164124
2971	99	آنالیز	0.02040257677435875
2972	99	شکل	0.01823391579091549
2973	99	هیپوکمپ	0.017497431486845016
2974	99	پس‌ویرایش	0.01325627788901329
2975	99	کرنش	0.010870632715523243
2976	99	کلیدی	0.010258566588163376
2977	99	صرع	0.009652898646891117
2978	99	ترجمه	0.008561478927731514
2979	99	SPHARM	0.008484956808388233
2980	99	توابع	0.008246432058513165
2981	99	تحلیل	0.007818181999027729
2982	99	ارائه	0.007199639920145273
2983	99	ترانزیستورهای	0.0066294195130467415
2984	99	سیلیسینی	0.006364345084875822
2985	99	ابزار	0.0063588968478143215
2986	99	معادلات	0.005961254239082336
2987	99	میدان	0.005919403396546841
2988	99	ویژگی	0.0058830478228628635
2989	99	آماری	0.005853546783328056
2990	99	ویدیو	0.005834196228533983
2991	99	گیجگاهی	0.005832924507558346
2992	99	افزاره‌های	0.005568725522607565
2993	99	ایجاد	0.005556315183639526
2994	99	سالم	0.0055419327691197395
2995	99	ماشینی	0.005471940618008375
2996	99	گرین	0.005319420248270035
2997	99	عینی	0.005304045043885708
2998	99	نامتعادل	0.005304041318595409
2999	99	فرمول‌بندی	0.005304041318595409
